FoodExp,Residence,HholdSize,RestMeals,Gender,Age,Income
571.476,3,3,0,0,44,1646.416
258.192,3,2,0,1,57,1376.24
212.52,3,1,0,0,62,586.552
744.996,3,4,0,0,34,2465.005
607.968,3,4,0,1,36,1820.42
264.444,3,4,0,1,40,1955.425
527.604,3,3,0,1,59,2770.644
161.844,3,1,0,0,66,602.582
341.328,3,2,0,0,70,851.932
477.648,3,2,0,1,38,1404.565
302.544,3,4,0,1,52,2063.391
492.924,3,3,0,0,48,1370.948
212.484,3,3,0,0,36,621.38
772.284,3,4,0,1,51,2629.753
464.328,3,2,0,1,70,1101.98
470.016,3,2,0,1,56,2426.797
285.624,3,4,0,1,49,1308.41
481.584,3,4,0,1,42,1915.4
631.188,3,4,0,1,71,3129.636
522.54,3,4,0,1,44,3245.0493172414
238.464,3,2,0,1,48,519.14
267.408,3,1,0,1,60,447.62
299.82,3,1,0,0,83,552.215
428.412,3,5,0,1,47,1590.655
545.412,4,2,0,1,71,2570.867
257.868,4,3,0,1,59,1112.87
492.972,4,4,0,1,49,2301.27
568.704,4,2,0,1,57,1152.03
460.692,4,3,0,1,41,2594.02683
296.844,4,1,29,1,68,696.032
261.168,4,2,0,1,53,1102.759
170.292,4,1,0,1,57,646.672
576.108,4,3,0,1,52,1271.916
370.212,4,3,0,1,52,1734.274
405.084,4,4,0,1,34,3667.6
398.916,4,2,0,1,71,1263.874
532.572,4,5,2,1,35,2242.758
308.928,4,2,0,1,57,1214.976
302.292,4,2,0,1,54,1154.427
391.272,4,6,0,1,34,974.776
251.592,4,5,0,1,43,553.78
823.704,4,8,0,1,36,1690.724
1134.084,4,6,0,0,43,2004.204
203.232,4,3,0,1,21,802.014
666.984,4,4,0,1,31,4495.024
469.176,4,5,0,1,30,1300.014
619.104,4,5,0,1,40,1881.845
386.136,4,2,0,0,73,1072.69
210.132,4,1,0,1,58,699.672
381.144,4,3,0,1,56,1545.951
179.256,4,2,0,1,74,935.222
232.968,4,4,0,1,46,1677.486
599.004,4,5,0,1,33,2250.547
53.124,4,1,0,1,40,401.06
640.176,4,3,0,0,45,1574.549
263.4,4,5,0,1,36,1135.976
158.004,4,1,0,0,73,668.24
500.352,4,3,0,1,54,1644.38
550.056,4,2,0,1,44,1306.8
735.408,4,7,0,0,43,1844.076
176.04,4,2,0,0,55,886.516
723.156,4,3,0,0,90,2206.463
1116.852,4,5,0,1,53,2686.473
375.84,4,2,0,1,53,949.499
444.216,4,2,0,1,63,1225.976
234.06,4,2,0,1,46,707.166
267.228,4,2,0,1,54,751.032
93.564,4,1,0,0,49,837.223
445.704,4,4,1,1,51,2173.145
345.288,4,4,0,1,40,1483.233
380.088,4,2,2,1,60,2764.307
380.892,4,3,0,0,44,2164.726
217.152,4,2,0,1,56,1540.541
303.648,4,2,0,1,84,820.48
228.252,4,3,0,1,27,1690.388
306.936,4,1,0,0,58,662.71
408.108,4,3,0,1,52,1180.44
376.248,4,5,0,1,48,2240.728
217.164,4,2,0,0,46,1500.473
671.052,4,5,0,1,41,2986.754
156.612,4,1,0,0,66,441.74
412.62,4,3,0,1,53,2255.842
232.332,4,2,0,1,42,1074.6
184.884,4,1,0,0,82,481.94
157.524,4,2,0,1,59,664.3
432.66,4,5,0,1,42,1530.23
323.208,4,5,0,1,36,2168.071
301.176,4,2,0,1,65,1378.793
412.68,4,4,0,1,41,1208.912
821.088,4,7,0,1,35,1958.664
365.076,4,3,0,1,55,2111.418
514.488,4,3,0,1,49,2482.013
828.648,4,3,0,1,46,2202.099
205.728,4,1,0,0,83,779.952
304.404,4,3,0,1,55,1060.324
603.504,4,3,0,1,30,1651.43
375.9,4,4,0,1,57,1502.003
87.132,4,3,0,1,22,504.836
533.424,4,3,0,1,41,1885.075
140.34,4,1,0,0,40,787.332
411.888,4,4,0,1,48,1812.11
209.172,4,1,0,0,74,579.354
485.664,4,3,0,1,28,1907.087
157.02,4,1,0,0,83,619.776
511.644,4,4,0,1,53,2112.225
267.372,4,2,0,1,60,980.422
750.804,4,4,0,1,21,2787.998
293.496,4,2,0,1,62,1515.561
350.952,4,2,0,1,45,1259.2
200.952,4,1,0,0,60,449.012
547.344,4,4,0,1,38,1380.703
169.188,4,1,0,1,36,689.111
416.508,4,2,0,1,73,1222.687
768.18,4,5,0,1,47,2387.34
199.968,4,1,0,0,61,439.055
510.348,4,4,0,1,37,1291.412
523.728,4,2,0,1,68,1130.9
611.688,4,4,0,1,40,3794.518
663.48,4,5,0,1,47,1474.022
154.98,4,1,0,0,71,516.86
488.172,4,5,0,1,34,1450.821
239.184,4,3,0,0,40,407.6
352.848,4,4,0,1,34,998.9
278.424,4,2,0,1,52,437.484
270.888,4,2,0,1,70,990.576
346.584,4,3,0,1,58,1026.568
215.304,4,4,0,0,40,751.7
191.448,4,1,0,0,80,379.908
510.6,4,5,0,1,26,1646.314
262.68,4,2,0,1,54,789.82
151.416,4,3,0,1,49,919.9
724.572,4,4,0,0,47,2373.404
765,4,5,0,1,48,2436.414
104.604,4,1,0,0,77,481.662
619.212,4,4,0,1,34,1408.573
346.344,4,1,0,0,60,507.587
398.472,4,5,0,1,46,1095.433
258.444,4,3,0,1,52,637.592
681.18,4,4,0,1,37,1791.293
224.472,4,1,0,0,81,608.669
443.556,4,2,0,1,61,1023.28
400.536,4,2,0,1,31,989.448
296.928,4,3,0,1,28,1052.624
577.056,4,7,0,1,27,2179.787
567.324,4,5,0,1,39,1756.746
469.284,4,3,0,0,45,1423.309
337.992,4,4,0,1,43,1502.266
199.584,4,4,0,1,45,1607.144
348.756,4,2,0,0,33,767.2
374.844,4,9,0,1,44,2298.938
293.424,4,2,0,0,55,905.976
184.176,4,1,0,1,59,564.56
280.236,4,1,0,0,62,551.012
414.864,4,2,0,1,57,984.3
646.056,4,4,0,1,45,1677.966
464.424,4,4,0,0,50,1958.531
184.692,3,5,0,1,49,3066.825
421.332,3,2,0,1,52,2475.382
642.504,3,7,2,1,51,926.8
497.316,3,6,0,0,35,1632.1
162.252,3,1,0,1,67,644.2
300.9,3,3,0,0,29,1220.721
277.356,3,1,0,1,36,945.12
480.816,3,5,0,1,46,2247.762
362.568,3,4,0,1,51,1374.161
222.24,3,2,0,1,62,1044.4
244.416,3,3,0,1,56,1722.013
414.972,3,4,0,1,50,1289.2
182.58,3,2,0,1,49,512.21
414.408,3,4,0,1,39,1965.342
381.624,3,3,1,1,55,1500.657
380.952,3,4,4,1,28,3330.2830332395
487.38,3,4,0,1,28,2283.699
510.54,3,4,4,1,37,1600.765
415.308,3,2,0,1,69,1391.348
235.968,3,1,0,0,57,1203.852
315.444,3,3,0,1,33,1446.228
257.592,3,3,0,0,49,896.9
548.52,3,3,0,1,55,1850.96
272.88,3,2,0,1,59,926.02
519.168,3,4,1,1,47,1824.01
416.232,3,3,0,1,38,1433.29
202.2,3,1,0,0,72,643.84
110.832,3,4,0,1,27,1191.964
508.632,3,4,0,1,44,2258.23
273.228,3,2,0,1,71,997.44
489.432,3,2,0,1,55,1350.075
595.812,3,3,0,1,56,1583.6245488
503.592,3,3,4,1,51,2809.4
397.716,3,2,0,1,69,1023.232
404.976,3,2,0,0,54,1446.115
350.832,3,4,0,1,47,1837.078
454.8,3,5,0,1,37,2714.414
179.88,3,1,0,1,49,412.32
330.756,3,3,0,1,57,1741.04
382.5,3,4,0,1,39,2155.097
277.536,3,2,0,1,73,1133.236
83.268,3,1,0,0,55,428.6
643.068,3,4,0,1,48,1205.3
390.756,3,2,0,1,64,991
140.04,3,1,0,0,58,562.62
233.484,3,1,0,1,46,782.84
626.808,3,2,0,1,47,2455.44
347.4,3,5,0,1,50,1158.04
91.32,4,1,0,1,47,525
490.092,4,3,0,1,31,1527.76
285.288,4,3,0,1,35,1143.9
316.644,4,5,0,1,30,1473.719
68.952,4,1,0,0,69,561.1
336.768,4,5,0,1,52,1450.614
243.228,4,3,0,1,73,1161.46
150.768,4,1,0,1,53,611.903
263.844,4,3,0,1,46,1196.15
662.268,4,6,0,1,32,1325.592
226.116,4,3,0,1,49,466.64
322.056,4,2,0,0,53,938.14
458.232,4,2,0,0,81,1160.274
364.476,4,4,0,1,47,1691.32001
341.208,4,1,0,1,54,1037.925
551.268,4,4,0,1,38,2793.772
501.132,4,4,0,1,45,2051.82
220.14,4,2,0,1,66,1428.24
208.02,4,1,0,0,68,730.368
375.732,4,3,0,1,51,1246.2
288.12,4,4,0,1,38,1510.685
358.428,4,2,0,1,49,1398.645
606.696,4,4,0,1,44,2285.239
395.328,4,2,0,1,59,844.536
499.068,4,3,0,1,53,893.31
598.728,4,2,0,1,59,1100.709
108.264,4,1,0,0,67,410.1
205.284,4,1,0,0,59,848.956
316.968,4,3,0,1,48,1908.114
491.676,4,3,12,1,41,2873.832
562.512,4,5,0,1,46,2817.311
122.184,4,1,0,0,70,426.926
44.604,4,1,0,1,49,357.743
543.216,4,2,0,1,45,837.356
174.888,4,1,0,0,54,473.338
446.58,4,2,0,1,67,991.45
285.096,4,4,0,1,37,1077.764
1304.4,4,5,0,1,56,4442.172
137.364,4,1,0,1,31,1130.955
425.568,4,3,0,1,26,2503.496
553.944,4,2,0,1,59,1173.161
517.104,4,4,0,1,37,2211.215
293.244,4,2,0,1,54,966.993
296.472,4,2,0,1,63,876.35
208.848,4,2,0,1,29,629.25
416.244,4,2,0,0,60,967.01
201.432,4,1,0,0,53,451.8
316.812,4,4,0,1,54,894.44
346.884,4,4,0,1,36,1277.744
232.656,2,1,0,0,75,776.604
536.808,2,3,0,1,36,2441.345
508.884,2,3,2,1,54,2702.025
140.712,2,1,0,0,76,648.683
259.584,2,1,4,1,46,1270.652
133.32,2,1,0,1,39,1003
200.244,2,1,0,0,51,1049.24
523.068,2,3,0,1,38,2461.46
533.94,2,3,0,0,44,1633.8
132.132,2,1,0,0,68,738.891
252.732,2,1,0,1,48,1468.384
318.084,2,1,0,0,56,742.12
273.372,2,2,0,0,22,2244.725
299.436,2,3,0,1,54,1530.63
391.02,2,2,0,0,55,901.782
172.992,2,1,0,0,39,1827.665
504.984,2,3,0,1,50,2565.885
344.796,2,3,0,1,53,2562.053
706.524,2,3,0,1,55,2679.548
175.44,2,2,3,1,34,1893.125
497.724,2,2,0,1,54,2727.226
425.052,2,3,0,1,44,3400.65
193.848,2,3,0,0,52,1125.15
243.876,2,3,0,1,33,2615.7
615.756,2,3,10,0,48,2749.187
258.168,2,2,0,1,61,901.005
230.184,2,1,20,1,56,645.767
533.28,2,2,0,1,29,2776.5
563.94,2,4,0,1,37,1640.308
368.052,2,2,0,1,61,1967.243
655.356,2,2,2,1,27,4649.574
290.616,2,3,0,1,37,2004.297
190.848,2,2,0,1,55,1130.242
469.776,2,4,0,1,29,1815.702
311.544,2,2,0,1,77,1521.301
472.752,2,2,0,1,56,1535.335
59.4,2,1,0,1,52,751.095
301.236,2,2,2,0,29,1536.418
145.8,2,1,0,0,72,690.167
194.184,2,2,0,1,55,782.6
154.116,2,3,0,1,45,901.7
332.412,2,3,0,0,27,1352.737
213.54,2,4,0,1,48,1617.654
319.968,2,3,0,1,48,750.396
216.012,2,2,0,1,54,1002.239
483.864,2,3,0,1,37,1918.965
478.2,2,2,0,1,67,1723.433
274.404,2,1,0,0,58,1326.312
275.148,2,1,0,1,34,1787.995
117.468,2,2,0,0,43,680.142
381.12,2,2,0,1,61,1344.482
414.3,2,3,0,0,51,1910.698
314.28,2,4,0,1,39,2086.053
393.552,2,3,0,0,42,1850.338
87.108,2,1,0,0,30,953.75
719.256,2,4,0,1,57,4026.45
484.548,2,3,0,1,38,2379.242
232.872,2,2,0,1,66,1296.279
126.384,2,1,0,0,30,1555.7
566.268,2,3,0,1,49,3952.079
101.664,2,1,0,0,73,466.108
338.172,2,4,0,1,49,2247.91
183.66,2,2,0,1,35,1580.844
387.78,2,3,0,0,50,2072.765
147.768,2,1,0,1,82,710.349
355.08,2,2,0,1,51,2682.027
248.352,2,3,0,1,28,1999.316
807.936,2,5,0,1,46,3614.944
195.18,2,1,1,0,49,902.1
263.124,2,3,0,1,47,1853.829
448.524,2,2,0,1,51,2015.97
467.484,2,4,0,1,48,3168.972
218.04,2,2,0,0,41,1377.25
289.98,2,1,0,0,50,1002.35
229.26,2,4,0,1,48,1508.9
572.88,2,5,0,1,47,1356.884
130.464,2,1,0,0,71,712.469
473.268,2,3,0,0,44,2358.3
520.98,2,4,0,1,44,2172.333
501.972,2,4,0,1,46,2125.444
218.868,2,3,0,1,47,1690.768
453.576,2,3,0,1,48,6372.05
707.652,2,4,0,1,48,4293.014
230.136,2,1,3,0,37,1407.387
294.864,2,1,0,0,54,1266.373
668.82,2,3,0,1,51,3326.328
263.64,2,2,0,1,22,2283.625
452.04,2,2,0,1,63,1902.973
44.208,2,1,0,1,24,784
284.496,2,1,0,0,54,1461.902
115.344,2,4,0,1,28,1457.364
542.928,2,3,0,0,41,2731.488
279.972,2,3,0,1,74,1491.07
76.164,2,1,0,0,54,613.67
223.476,2,2,0,1,51,885.06
377.808,2,2,0,1,55,1739.537
341.592,2,2,0,0,51,1115.764
712.572,2,4,0,1,42,1954.605
1085.28,2,5,0,1,51,8556.379
415.008,2,5,0,1,32,1226.346
818.592,2,4,0,1,31,5445.446
467.148,2,2,0,0,56,2889.583
251.508,2,3,0,1,52,2674.503
562.08,2,4,0,1,36,3881.31
120.36,2,1,0,0,67,733.26
535.848,2,2,0,1,60,3203.162
407.088,2,4,0,1,49,3427.966
820.896,2,4,0,1,54,2874.92
127.104,2,1,8,0,79,370.606
481.236,2,2,0,1,60,1350.389
264.408,2,2,0,0,41,814.57
113.28,2,1,0,0,69,599
184.008,2,2,0,1,57,866.778
742.008,2,6,0,1,34,2437.962
427.08,2,3,12,0,51,973.12
378.444,2,1,0,0,61,1004.637
179.976,2,1,0,0,66,606.775
507.384,2,3,0,1,30,2472.524
401.256,2,4,0,1,34,2124.72
314.748,2,3,0,1,48,1622.539
380.208,2,2,0,0,37,1827.871
281.256,2,4,0,1,39,1318.161
248.904,2,2,0,1,28,1483.587
121.92,2,2,0,1,52,1238.325
207.672,2,2,0,1,46,1206.923
235.572,2,2,0,1,46,1155.08
558.972,2,3,0,1,28,1691.82
653.52,2,3,0,1,43,3564.534
215.928,2,1,0,0,71,896.681
427.86,2,2,0,0,54,2559.403
193.488,2,1,0,1,82,789.12
486.54,2,3,0,1,32,1496.02
402.636,2,1,0,0,52,1470.595
340.956,2,4,0,1,38,2129.652
87.108,2,1,0,0,63,382.987
709.824,2,8,0,1,37,1995.826
365.82,2,3,0,1,49,1040.18
508.872,2,5,0,1,48,2040.123
374.28,2,2,0,1,64,1522.742
304.788,2,2,0,0,50,837.06
539.796,2,3,0,1,54,1875.735
436.668,2,2,0,0,38,1064.675
346.38,2,5,0,1,48,2761.154
112.272,2,1,0,0,50,554.31
277.644,2,2,0,0,34,1526.262
600.828,2,3,0,1,54,1810.062
211.284,2,2,0,1,47,940.17
435.396,2,4,0,1,39,2704.086
1137.864,2,2,4,1,60,2190.254
425.988,2,2,0,1,83,1519.374
173.976,2,1,1,0,18,437.9
610.356,2,4,4,1,36,2634.988
1120.656,2,4,10,1,30,4442.476
92.376,2,1,0,0,77,252.991
419.688,2,3,0,1,36,1484.953
87.684,2,1,1,1,54,339
364.344,2,3,0,1,57,1832.866
654.828,2,4,0,1,52,1921.884
214.968,2,1,0,0,67,815.737
422.172,2,2,12,1,41,1195.011
954.612,2,8,0,1,58,4226.05
179.724,2,2,0,1,40,499.62
533.172,2,5,0,1,45,2353.719
526.668,2,4,2,1,43,3498.4
408.924,2,4,0,1,35,1486.94
436.68,2,4,0,0,47,1640.817
514.572,2,2,0,1,59,1164.084
741.156,2,5,0,1,41,2231.19
321.108,2,1,0,0,73,550.181
401.94,2,4,0,1,50,2012.139
47.448,2,1,0,0,33,1099.437
223.572,3,2,0,1,89,1068.04
239.016,3,2,0,0,58,957.043
252.024,3,3,0,1,30,1677.255
147.588,3,2,0,1,40,1715.59034375
349.26,3,3,0,1,27,1714.84
232.788,3,2,0,0,53,1177.753
374.472,3,3,0,1,34,1908.001
473.892,3,4,0,1,49,3294.385
349.392,3,2,0,1,68,1236.171
445.812,3,4,0,1,37,1923.979
194.364,3,2,0,0,56,860.117
480.624,3,3,0,1,30,3503.366
123.144,3,1,0,0,72,735.819
290.592,3,4,0,0,50,1074.91
326.964,3,2,0,1,54,1565.711
243.312,3,4,0,0,39,1060.88
274.272,3,3,0,1,46,564.08
240.048,3,2,0,1,53,1135.46
253.5,3,2,0,1,90,1306.258
155.796,3,1,0,0,74,547.825
303.48,3,2,0,1,55,1753.189
673.224,3,5,0,1,48,2424.963
479.412,3,4,0,1,36,700.176
104.328,3,1,0,1,53,237.04
328.824,3,4,0,1,37,1043.804
189.156,3,2,0,1,76,774.45
411.396,3,3,0,1,59,1653.745
388.356,3,5,0,1,34,1227.84
560.136,3,4,0,1,51,1840.943
356.256,3,4,0,1,60,1551.266
463.104,3,4,0,1,47,1247.04
426.708,4,8,0,1,62,1717.119
345.264,4,4,0,1,49,1541.723
463.032,4,3,0,1,59,4196.462
161.712,4,2,0,1,48,913.3
517.632,4,4,0,1,46,1579.596
279.696,4,2,0,1,63,1223.248
324.12,4,3,0,1,60,1416.447
615.636,4,3,0,1,29,1067.626
432.648,4,5,0,1,35,2203.112
226.908,4,2,2,0,52,1296.242
100.224,4,1,0,0,57,683
830.964,4,3,0,1,54,2327.084
688.236,4,6,0,1,54,1897.665
463.92,4,4,0,1,31,1804.525
610.908,4,4,0,1,38,1665.354
588.348,4,4,0,1,46,1753.805
194.112,4,1,0,0,62,702
845.4,4,3,0,1,55,1696.868
479.316,4,2,0,1,61,1805.211
348.936,4,4,0,1,43,1626.702
186.192,4,3,0,1,53,1218.25
132.948,4,1,0,0,81,404.643
668.664,4,4,0,1,47,1540.099
576.84,4,5,0,1,52,2834.277
841.8,4,3,0,1,54,2921.988
1175.46,4,5,0,1,49,2249.771
431.124,4,4,0,1,39,1917.372
305.58,4,1,0,0,55,808.468
289.464,4,1,0,0,66,586.62
822.984,4,3,0,1,47,1914.306
943.596,4,3,0,1,53,2683.904
466.932,4,3,0,1,41,1931.632
664.02,4,2,0,1,48,1489.811
511.524,3,4,4,1,44,2023.744
407.088,3,2,0,0,50,1215.989
491.232,3,3,4,1,36,2812.766
489,3,2,0,1,65,990.719
573.432,3,3,0,1,47,2766.658
98.508,3,1,0,0,76,681.613
636.72,3,4,0,1,56,2008.711
306.456,3,1,0,0,47,981.116
339.312,3,3,0,1,33,2904.791
464.412,3,3,0,1,33,1995.083
920.964,3,4,0,1,53,1610.678
587.46,3,4,0,1,40,1768.401
1177.812,3,4,0,0,51,2052.778
555.384,3,1,0,0,32,902.125
753.504,3,2,0,1,75,1034.6
339.24,3,2,0,0,32,1479.097
511.92,3,2,0,1,61,1365.412
350.052,3,2,0,0,51,677.488
497.868,3,2,0,1,38,1806.334
297.972,3,2,0,1,78,1117.561
324.564,3,2,0,1,47,1319.825
646.776,3,3,0,1,28,2862.037
530.172,4,3,0,1,35,2324.103
396.336,4,2,0,1,80,1403.78
427.824,4,3,0,1,34,1870.533
615.204,4,2,0,1,83,1279.506
463.224,4,3,0,0,29,1852.272
1244.976,4,3,10,1,47,2394.114
367.08,4,3,0,1,48,1911.503
361.824,4,5,0,1,52,1934.622
424.248,4,2,0,1,72,1428.648
510.072,4,3,0,0,49,1270.787
552.108,4,3,0,1,50,2631.518
827.988,4,3,0,1,69,2249.237
893.616,4,5,0,1,47,2543.205
984.684,4,3,0,1,54,2067.812
636.852,4,4,0,1,36,3033.896
1153.56,4,3,0,1,55,2967.952
516.66,4,2,0,1,65,1511.101
1132.212,4,4,0,1,62,3493.468
313.74,4,1,0,1,32,1530.204
3024.036,4,5,0,1,39,5019.672
802.068,4,4,0,0,38,1862.206
982.44,4,4,0,1,46,2573.34
924.24,4,5,0,1,49,2172.811
401.28,4,3,0,0,53,1717.753
460.572,4,4,0,0,40,2062.992
1075.824,4,5,0,1,48,3280.416
1905.852,4,5,0,1,35,5487.928
670.536,4,5,0,1,34,2020.564
246.912,3,1,0,0,31,960.252
170.796,3,2,0,0,66,1208.328
584.112,3,4,0,1,29,1849.1
301.728,3,2,0,1,59,1822.72
173.028,3,1,0,0,70,512.102
221.556,3,2,0,0,81,953.61
617.916,3,4,0,1,36,2542.68
273.564,3,2,0,1,54,1227.917
753.576,3,3,0,1,60,2192.984
351.96,3,3,0,1,58,2502.081
602.844,3,5,0,1,50,1889.124
245.1,3,3,0,1,34,1532.562
405.444,3,3,0,1,62,2271.296
328.344,3,2,0,0,64,1085.299
525.06,3,4,0,1,32,1806.713
443.976,3,3,0,1,51,1863.093
339.912,3,1,0,1,59,769.264
317.388,3,3,0,0,44,2116.116
395.424,3,2,0,1,56,1872.837
303.18,3,3,0,0,49,856.903
317.76,3,1,0,1,78,1116.256
240.96,3,1,0,0,62,551.384
306.396,3,1,0,0,66,535.425
296.7,3,1,0,1,48,894.64
537.696,3,4,0,1,54,2123.835
170.112,3,1,0,0,71,553.305
527.604,3,2,0,1,56,1570.962
308.928,3,2,0,0,33,894.902
627.096,3,4,0,1,34,1483.78
850.956,3,4,0,1,52,3481.983
135.048,3,1,0,0,59,269.694
737.448,3,4,0,1,40,2166.451
228.216,3,2,0,1,75,1198.627
313.368,4,3,0,1,30,2262.028
207.228,4,1,0,0,75,704.696
191.436,4,2,0,0,45,973.21
301.752,4,2,8,1,42,1013.854
582.12,4,5,0,1,50,3370.283
196.8,4,2,0,1,74,954.084
377.964,4,2,0,1,59,1751.502
181.776,4,1,0,0,77,633.706
402.072,4,2,0,1,66,1271.366
157.248,4,1,0,1,45,888.32
541.764,4,3,0,1,54,2603.887
319.536,4,2,0,1,56,646.72
450.312,4,4,0,1,40,1640.165
179.352,4,1,0,0,63,811.95
233.976,4,2,0,1,52,2239.978
323.748,4,2,0,1,62,1332.681
662.34,4,3,0,1,27,1794.433
318.012,4,2,0,1,52,2075.555
903.444,4,4,0,1,43,1996.579
569.232,4,2,0,1,64,1581.958
1220.184,4,5,0,1,44,2817.179
807.564,4,7,0,1,55,2983.07
338.664,4,2,0,1,61,1685.7
296.196,4,3,0,0,45,793.717
399.24,2,2,0,0,82,1067.877
366.204,2,3,0,1,52,1402.089
811.344,2,5,0,1,39,2089.659
623.292,2,3,0,1,29,2073.63
219.84,2,2,0,1,35,1754.63
178.62,2,1,0,1,60,584.3
406.248,2,2,0,1,65,1335.477
128.4,2,1,0,0,57,965.444
370.692,2,2,0,1,56,1021.981
752.472,2,3,0,1,55,1418.153
293.94,2,3,0,1,83,2009.724
306.072,2,2,0,1,54,1909.272
549.216,2,3,0,1,55,2623.317
518.868,2,3,0,1,37,1361.042
376.356,2,2,0,1,59,1363.053
516.12,2,4,1,0,34,2273.5
258.408,2,2,0,1,37,1863.607
296.172,2,2,0,1,75,1114.314
509.7,2,2,0,1,57,2649.376
374.76,2,6,0,1,52,2073.384
311.928,2,3,0,0,52,2440.07
540.132,2,2,0,0,51,1800.64
227.688,2,3,0,0,50,1773
506.184,2,2,0,0,37,1548.602
746.688,2,3,0,0,49,1535.784
460.056,2,3,0,1,30,1527.301
235.956,2,3,0,1,38,1853.401
727.512,2,5,0,1,38,2463.321
179.484,2,2,0,1,68,728.807
462.264,2,2,0,1,57,1374.824
187.788,2,1,0,0,61,645.3
267.756,2,1,1,0,55,3025
462.372,2,2,0,0,52,3249.507
476.952,2,2,0,1,59,2272.669
444.96,2,4,0,1,55,1777.59
139.452,2,1,0,0,68,706.736
198.948,2,1,0,1,40,1518.852
222.468,2,2,0,0,46,1202.134
394.92,2,1,0,1,61,1496.496
853.356,2,4,0,1,47,2243.501
293.772,2,2,0,1,61,1147.944
838.74,2,3,0,1,36,1636.748
635.952,3,3,0,0,44,1565.79
204.912,3,1,0,0,78,726.037
494.832,3,2,0,0,46,906.4
540.444,3,3,0,0,45,2570.68
438.504,3,3,0,1,29,1382.516
402.588,3,1,0,1,51,955.3
735.084,3,2,0,1,55,1946.12
372.024,3,2,0,0,49,1338.331
388.74,3,2,0,1,81,806.034
390.864,3,2,2,1,38,2275.424
638.196,3,3,0,1,57,1511.159
306.576,3,2,0,0,59,1695.059
501.468,3,2,0,1,56,1701.72
244.008,3,1,0,0,61,640.461
209.856,3,2,0,0,51,688.136
339.78,3,2,0,1,46,2099.847
810.24,3,3,0,1,49,2577.758
395.736,3,4,0,1,33,1549.664
282.9,3,1,0,0,66,712.121
400.152,3,3,0,1,37,1964.835
564.912,3,2,0,1,56,1264.789
347.928,3,1,0,0,51,1011.868
943.944,3,4,0,1,44,2942.643
370.56,3,2,0,1,55,1112.733
340.332,3,2,0,0,77,1544.276
809.208,3,4,0,1,37,2508.228
557.868,3,3,0,1,33,2025.722
736.752,3,5,0,1,48,3591.677
283.656,3,2,0,1,54,1370.485
656.976,4,4,0,1,51,2250.592
209.496,4,3,0,0,31,822.568
345.504,4,4,0,0,42,1975.756
253.536,4,2,0,0,56,1481.81
145.404,4,1,0,0,81,590.93
219.156,4,3,0,1,56,1562.035
132.972,4,3,0,1,43,1262.939
272.592,4,2,0,1,31,2170.506
193.584,4,1,0,0,51,1181.18
695.1,4,5,0,1,49,3483.24
338.304,4,2,0,0,40,1896.136
312.888,4,2,0,1,52,857.748
702.036,4,3,0,1,33,1414.772
612.66,4,4,4,1,36,1821.28
339.504,4,2,0,1,24,1239.038
502.572,4,4,0,1,33,2121.303
310.764,4,2,0,1,46,1080.963
356.268,4,4,0,1,38,982.717
279.588,4,4,0,1,37,2081.18
242.592,4,3,0,1,29,1179.838
242.604,4,3,0,1,71,1818.128
362.868,4,5,0,1,30,1808.74
312.324,4,2,0,1,30,1781.372
452.256,4,4,0,0,42,2336.507
431.304,4,4,0,1,47,2145.82
436.44,4,2,0,1,31,1874.425
362.196,4,2,0,0,66,898.944
333.156,4,1,0,0,62,757.816
931.056,4,5,0,1,41,3110.002
417.3,4,3,0,1,50,2751.555
349.704,4,3,0,1,59,2000.39
123.072,4,1,0,1,38,1207.805
326.064,4,1,0,0,59,1235.282
655.14,4,2,0,1,53,2015.158
282.048,4,1,0,0,30,930.432
403.908,4,3,0,0,42,1733.129
573.54,4,4,0,1,43,2263.66
556.644,4,4,0,1,36,1995.635
519.384,4,3,0,1,45,3151.8
401.496,4,1,0,0,37,1198.475
342.228,4,1,0,0,55,772.808
684.3,4,2,0,1,61,2043.271
609.912,4,4,0,1,48,2587.6
305.484,4,2,0,1,60,1720.592
928.056,3,3,15,1,51,2715.357
505.944,3,3,0,1,54,1873.328
247.536,3,1,0,0,76,620.697
888.708,3,4,2,1,44,2023.569
682.824,3,3,0,0,48,1778.231
238.26,3,1,0,0,59,334.705
220.692,3,2,0,0,43,949.296
583.884,3,4,0,1,30,1102.234
390.552,3,2,0,1,71,1036.445
291.36,3,2,0,0,58,787.366
681.9,3,7,0,1,45,1804.469
303.3,3,2,0,1,52,1112.027
495.684,3,2,0,1,71,1028.862
403.992,3,5,0,1,31,1542.973
366.696,3,2,0,1,52,1005.719
646.38,3,6,0,1,44,3143.888
938.52,3,4,0,1,34,2955.706
415.74,3,3,0,1,56,2619.234
658.056,3,4,0,1,40,2328.67
698.172,3,4,4,1,56,2956.749
455.484,3,3,0,1,50,1940.852
491.76,3,2,0,1,64,934.433
548.652,3,3,0,1,42,2148.124
597.336,3,4,0,1,49,2412.935
635.7,3,3,0,1,46,1037.266
246.216,3,1,0,1,51,672.109
1358.184,3,4,0,1,46,2129.316
141,3,1,0,1,34,571.091
335.136,3,3,0,1,54,836.56
282.204,3,1,0,0,48,739.174
721.332,3,2,0,1,74,1240.285
170.772,4,1,0,1,46,687.971
527.988,4,2,0,1,45,1412.256
837.528,4,5,0,1,32,2755.562
209.892,4,2,0,0,59,820.248
